triangle
//Number_of_Node
139
//Number_of_Element
228
//Number_of_Region
2
//Factor
1.0
115,92,93,
11,10,117,
115,93,116,
13,117,116,
116,94,13,
10,118,117,
94,116,93,
119,5,4,
5,119,6,
119,4,120,
120,4,3,
8,118,9,
7,6,119,
7,119,118,
7,118,8,
118,10,9,
94,95,14,
96,97,20,
21,20,97,
97,22,21,
96,20,19,
98,24,23,
22,97,23,
23,97,98,
13,94,14,
11,117,12,
12,117,13,
19,18,96,
15,95,16,
16,95,17,
18,17,96,
95,15,14,
96,17,95,
120,2,91,
2,120,3,
90,120,91,
120,90,121,
90,89,121,
88,87,121,
89,88,121,
121,87,122,
84,123,122,
125,124,105,
124,123,81,
125,104,126,
105,124,81,
104,125,105,
80,106,105,
122,86,85,
122,87,86,
83,123,84,
81,123,82,
82,123,83,
79,106,80,
77,107,106,
77,106,78,
78,106,79,
80,105,81,
76,75,107,
74,108,107,
107,75,74,
76,107,77,
74,73,108,
108,71,109,
72,71,108,
73,72,108,
109,71,70,
84,122,85,
24,98,25,
25,98,26,
28,27,99,
26,99,27,
99,100,29,
30,29,100,
100,31,30,
99,29,28,
98,99,26,
32,31,100,
33,32,101,
101,35,34,
130,37,36,
130,38,37,
36,35,102,
34,33,101,
100,101,32,
129,36,102,
128,102,103,
130,36,129,
102,35,101,
127,128,103,
130,39,38,
130,131,39,
128,129,102,
39,131,40,
40,131,41,
43,42,132,
131,42,41,
44,132,45,
132,44,43,
133,46,45,
133,47,46,
133,45,132,
132,42,131,
112,62,61,
63,62,111,
62,112,111,
136,58,57,
112,60,59,
59,58,113,
112,61,60,
109,68,110,
109,69,68,
109,70,69,
68,67,110,
65,64,111,
65,110,66,
110,65,111,
66,110,67,
64,63,111,
57,56,136,
52,51,134,
135,54,53,
53,52,135,
48,133,49,
133,48,47,
50,49,134,
134,49,133,
50,134,51,
134,135,52,
55,136,56,
59,113,112,
137,114,113,
58,137,113,
135,136,55,
137,138,114,
138,139,114,
137,58,136,
55,54,135,
4,1,3,
1,4,5,
9,1,8,
1,7,8,
6,7,1,
3,1,2,
9,10,1,
1,20,21,
24,1,23,
1,22,23,
20,1,19,
11,1,10,
12,13,1,
12,1,11,
14,1,13,
19,1,18,
1,16,17,
18,1,17,
1,14,15,
16,1,15,
6,1,5,
22,1,21,
90,91,1,
88,89,1,
90,1,89,
86,1,85,
87,1,86,
1,91,2,
78,1,77,
81,82,1,
84,1,83,
80,81,1,
79,1,78,
79,80,1,
77,1,76,
1,84,85,
74,75,1,
72,73,1,
71,1,70,
76,1,75,
74,1,73,
88,1,87,
82,83,1,
71,72,1,
1,25,26,
27,1,26,
28,1,27,
29,1,28,
1,29,30,
31,32,1,
1,33,34,
33,1,32,
31,1,30,
1,35,36,
38,1,37,
1,36,37,
35,1,34,
1,38,39,
25,1,24,
41,42,1,
43,1,42,
44,1,43,
46,47,1,
45,46,1,
44,45,1,
41,1,40,
39,40,1,
1,47,48,
60,61,1,
63,1,62,
62,1,61,
60,1,59,
59,1,58,
57,58,1,
64,1,63,
68,69,1,
1,56,57,
66,67,1,
66,1,65,
64,65,1,
68,1,67,
53,1,52,
54,1,53,
55,56,1,
51,1,50,
1,49,50,
54,55,1,
1,51,52,
49,1,48,
69,70,1,
0.0000000 ,0.0000000 ,
-0.2500000 ,-0.0000000 ,
-0.2493910 ,-0.0174391 ,
-0.2475670 ,-0.0347933 ,
-0.2445369 ,-0.0519779 ,
-0.2403154 ,-0.0689093 ,
-0.2349232 ,-0.0855050 ,
-0.2283864 ,-0.1016842 ,
-0.2207369 ,-0.1173679 ,
-0.2120120 ,-0.1324798 ,
-0.2022542 ,-0.1469463 ,
